Date/Time,Temp.,Dew,Relative,Wind,Wind,Visibility,Weather,Clouds,Sea Level,Station,Altimeter,1 Hour,3 Hour,6 Hour,6 Hr,6 Hr,24 Hr,24 Hr
"Jul 20, 4:40 am",66,61,83,SSE,3,10,,OVC017,,29.82,29.96,,,,,,,
"Jul 20, 4:35 am",66,61,83,SSE,3,10,,OVC017,,29.82,29.96,,,,,,,
"Jul 20, 4:30 am",66,61,83,SSE,5,10,,OVC017,,29.82,29.96,,,,,,,
"Jul 20, 4:25 am",66,61,83,SE,5,10,,OVC016,,29.83,29.97,,,,,,,
"Jul 20, 4:20 am",66,61,83,SE,3,10,,OVC016,,29.83,29.97,,,,,,,
"Jul 20, 4:15 am",66,61,83,SSE,5,10,,OVC015,,29.83,29.97,,,,,,,
"Jul 20, 4:14 am",66,60,81,S,3,10,,OVC015,,29.83,29.97,,,,,,,
"Jul 20, 4:10 am",66,61,83,N,0,10,,OVC015,,29.83,29.97,,,,,,,
"Jul 20, 4:05 am",66,61,83,ESE,3,10,,OVC014,,29.83,29.97,,,,,,,
"Jul 20, 4:00 am",66,61,83,SSE,5,10,,OVC014,,29.83,29.97,,,,,,,
"Jul 20, 3:55 am",66,61,83,SSE,5,10,,OVC014,,29.83,29.97,,,,,,,
"Jul 20, 3:53 am",66,60,81,,3,10,,OVC014,1014.5,29.83,29.97,,,,,,,
"Jul 20, 3:50 am",66,61,83,WSW,3,10,,OVC014,,29.83,29.97,,,,,,,
"Jul 20, 3:45 am",66,61,83,N,0,10,,OVC014,,29.83,29.97,,,,,,,
"Jul 20, 3:40 am",66,61,83,N,0,10,,OVC014,,29.83,29.97,,,,,,,
"Jul 20, 3:35 am",66,61,83,N,0,10,,OVC014,,29.83,29.97,,,,,,,
"Jul 20, 3:30 am",66,61,83,N,3,10,,OVC014,,29.83,29.97,,,,,,,
"Jul 20, 3:25 am",66,61,83,W,5,10,,OVC013,,29.83,29.97,,,,,,,
"Jul 20, 3:20 am",66,61,83,SW,3,10,,OVC013,,29.83,29.97,,,,,,,
"Jul 20, 3:15 am",66,61,83,N,0,10,,OVC014,,29.83,29.97,,,,,,,
"Jul 20, 3:10 am",66,61,83,N,0,10,,OVC014,,29.83,29.97,,,,,,,
"Jul 20, 3:05 am",66,61,83,N,0,10,,OVC014,,29.84,29.98,,,,,,,
"Jul 20, 3:00 am",66,61,83,N,0,10,,OVC013,,29.84,29.98,,,,,,,
"Jul 20, 2:55 am",66,61,83,N,0,10,,OVC013,,29.84,29.98,,,,,,,
"Jul 20, 2:53 am",66,60,81,N,0,10,,OVC013,1014.8,29.84,29.98,,,,,,,
"Jul 20, 2:50 am",66,61,83,N,0,10,,OVC013,,29.84,29.98,,,,,,,
"Jul 20, 2:45 am",66,61,83,NNW,3,10,,OVC013,,29.84,29.98,,,,,,,
"Jul 20, 2:40 am",66,61,83,N,0,10,,OVC013,,29.84,29.98,,,,,,,
"Jul 20, 2:35 am",64,61,88,W,3,10,,OVC013,,29.84,29.98,,,,,,,
"Jul 20, 2:30 am",66,61,83,NW,3,10,,OVC013,,29.84,29.98,,,,,,,
"Jul 20, 2:25 am",64,61,88,NNW,3,10,,OVC013,,29.84,29.98,,,,,,,
"Jul 20, 2:20 am",64,61,88,NNW,3,10,,OVC013,,29.84,29.98,,,,,,,
"Jul 20, 2:15 am",64,61,88,W,3,10,,OVC013,,29.84,29.98,,,,,,,
"Jul 20, 2:10 am",64,61,88,W,3,10,,OVC013,,29.84,29.98,,,,,,,
"Jul 20, 2:05 am",64,61,88,N,0,10,,OVC012,,29.84,29.98,,,,,,,
"Jul 20, 2:00 am",64,61,88,NNW,3,10,,OVC012,,29.84,29.98,,,,,,,
"Jul 20, 1:55 am",64,61,88,N,3,10,,OVC012,,29.85,29.99,,,,,,,
"Jul 20, 1:53 am",65,60,84,NNE,3,9,,OVC012,1015.2,29.85,29.99,,,,,,,
"Jul 20, 1:50 am",64,61,88,N,5,9,,OVC012,,29.85,29.99,,,,,,,
"Jul 20, 1:45 am",64,61,88,NW,5,9,,OVC012,,29.85,29.99,,,,,,,
"Jul 20, 1:40 am",64,61,88,WSW,5,10,,OVC012,,29.85,29.99,,,,,,,
"Jul 20, 1:35 am",64,61,88,WNW,5,10,,OVC012,,29.85,29.99,,,,,,,
"Jul 20, 1:30 am",64,61,88,N,0,10,,OVC012,,29.85,29.99,,,,,,,
"Jul 20, 1:25 am",64,61,88,NNW,3,10,,OVC012,,29.86,30,,,,,,,
"Jul 20, 1:20 am",64,61,88,W,3,10,,OVC012,,29.85,29.99,,,,,,,
"Jul 20, 1:15 am",64,61,88,WSW,5,10,,OVC012,,29.86,30,,,,,,,
"Jul 20, 1:10 am",64,61,88,WSW,5,10,,OVC012,,29.86,30,,,,,,,
"Jul 20, 1:05 am",64,61,88,WSW,5,10,,OVC012,,29.86,30,,,,,,,
"Jul 20, 1:00 am",64,61,88,SW,6,10,,OVC012,,29.86,30,,,,,,,
"Jul 20, 12:55 am",64,61,88,W,5,10,,OVC012,,29.86,30,,,,,,,
"Jul 20, 12:53 am",65,60,84,,5,9,,OVC012,1015.5,29.86,30,,,,,,75,65
"Jul 20, 12:50 am",64,61,88,WSW,5,9,,OVC012,,29.86,30,,,,,,,
"Jul 20, 12:45 am",64,61,88,WSW,6,10,,OVC012,,29.86,30,,,,,,,
"Jul 20, 12:40 am",64,61,88,WSW,6,10,,OVC012,,29.86,30,,,,,,,
"Jul 20, 12:35 am",64,61,88,W,6,10,,OVC012,,29.86,30,,,,,,,
"Jul 20, 12:30 am",64,61,88,WSW,6,10,,OVC013,,29.87,30.01,,,,,,,
"Jul 20, 12:25 am",64,61,88,WSW,6,10,,OVC013,,29.87,30.01,,,,,,,
"Jul 20, 12:20 am",64,61,88,WSW,6,10,,OVC013,,29.87,30.01,,,,,,,
"Jul 20, 12:15 am",64,61,88,W,6,10,,OVC013,,29.87,30.01,,,,,,,
"Jul 20, 12:10 am",64,61,88,SW,6,10,,OVC013,,29.87,30.01,,,,,,,
"Jul 20, 12:05 am",64,61,88,WSW,6,10,,OVC013,,29.87,30.01,,,,,,,
"Jul 20, 12:00 am",66,61,83,WSW,6,10,,OVC013,,29.87,30.01,,,,,,,
"Jul 19, 11:55 pm",66,61,83,WSW,5,10,,OVC013,,29.87,30.01,,,,,,,
"Jul 19, 11:53 pm",66,60,81,WSW,6,9,,OVC013,1016.1,29.87,30.01,,,,,,,
"Jul 19, 11:50 pm",66,61,83,SW,5,9,,OVC013,,29.87,30.01,,,,,,,
"Jul 19, 11:45 pm",66,61,83,WSW,5,10,,OVC013,,29.87,30.01,,,,,,,
"Jul 19, 11:40 pm",66,61,83,W,5,10,,OVC012,,29.87,30.01,,,,,,,
"Jul 19, 11:35 pm",66,61,83,WSW,3,10,,OVC012,,29.87,30.01,,,,,,,
"Jul 19, 11:30 pm",66,61,83,WSW,3,10,,OVC012,,29.87,30.01,,,,,,,
"Jul 19, 11:25 pm",66,61,83,SW,3,10,,OVC012,,29.87,30.01,,,,,,,
"Jul 19, 11:20 pm",66,61,83,W,5,10,,OVC012,,29.87,30.01,,,,,,,
"Jul 19, 11:15 pm",66,61,83,WSW,3,10,,OVC013,,29.88,30.02,,,,,,,
"Jul 19, 11:10 pm",66,61,83,WSW,5,10,,OVC013,,29.88,30.02,,,,,,,
"Jul 19, 11:05 pm",66,61,83,SW,3,10,,OVC014,,29.87,30.01,,,,,,,
"Jul 19, 11:00 pm",64,61,88,SW,3,10,,OVC014,,29.88,30.02,,,,,,,
"Jul 19, 10:55 pm",64,61,88,SW,5,10,,OVC013,,29.88,30.02,,,,,,,
"Jul 19, 10:53 pm",65,60,84,N,0,10,,OVC013,1016.2,29.88,30.02,,,,70,65,,
"Jul 19, 10:50 pm",64,61,88,WSW,5,10,,OVC013,,29.87,30.01,,,,,,,
"Jul 19, 10:45 pm",64,61,88,W,6,10,,OVC013,,29.88,30.02,,,,,,,
"Jul 19, 10:40 pm",64,61,88,WNW,6,10,,OVC012,,29.87,30.01,,,,,,,
"Jul 19, 10:35 pm",64,61,88,W,5,10,,OVC012,,29.88,30.02,,,,,,,
"Jul 19, 10:30 pm",64,61,88,SW,6,10,,OVC012,,29.87,30.01,,,,,,,
"Jul 19, 10:25 pm",64,61,88,SW,6,10,,OVC012,,29.88,30.02,,,,,,,
"Jul 19, 10:20 pm",64,61,88,SW,5,10,,OVC012,,29.88,30.02,,,,,,,
"Jul 19, 10:15 pm",64,61,88,SW,7,10,,OVC012,,29.88,30.02,,,,,,,
"Jul 19, 10:10 pm",64,61,88,W,6,10,,OVC012,,29.87,30.01,,,,,,,
"Jul 19, 10:05 pm",64,61,88,WSW,6,10,,OVC012,,29.88,30.02,,,,,,,
"Jul 19, 10:00 pm",64,61,88,SW,7,10,,OVC012,,29.88,30.02,,,,,,,
"Jul 19, 9:55 pm",64,61,88,SW,7,10,,OVC012,,29.87,30.01,,,,,,,
"Jul 19, 9:53 pm",65,60,84,WSW,7,10,,OVC012,1016.1,29.87,30.01,,,,,,,
"Jul 19, 9:50 pm",64,61,88,WSW,6,10,,OVC012,,29.87,30.01,,,,,,,
"Jul 19, 9:45 pm",64,61,88,WSW,7,10,,OVC012,,29.87,30.01,,,,,,,
"Jul 19, 9:40 pm",64,61,88,W,6,10,,OVC011,,29.87,30.01,,,,,,,
"Jul 19, 9:35 pm",64,61,88,W,7,10,,OVC011,,29.87,30.01,,,,,,,
"Jul 19, 9:30 pm",64,61,88,W,7,10,,OVC011,,29.87,30.01,,,,,,,
"Jul 19, 9:25 pm",64,61,88,WSW,7,10,,OVC010,,29.87,30.01,,,,,,,
"Jul 19, 9:20 pm",64,61,88,WSW,9,10,,OVC010,,29.87,30.01,,,,,,,
"Jul 19, 9:15 pm",64,61,88,WSW,8,10,,OVC010,,29.87,30.01,,,,,,,
"Jul 19, 9:10 pm",64,61,88,W,8,10,,OVC010,,29.87,30.01,,,,,,,
"Jul 19, 9:05 pm",64,61,88,WSW,10,10,,OVC010,,29.87,30.01,,,,,,,
"Jul 19, 9:00 pm",64,61,88,W,10,10,,OVC010,,29.86,30,,,,,,,
"Jul 19, 8:55 pm",64,61,88,WSW,10,10,,OVC010,,29.86,30,,,,,,,
"Jul 19, 8:53 pm",65,60,84,WSW,12,10,,OVC010,1015.6,29.86,30,,,,,,,
"Jul 19, 8:50 pm",66,61,83,WSW,10,10,,OVC010,,29.86,30,,,,,,,
"Jul 19, 8:45 pm",66,61,83,WSW,10,10,,BKN011,,29.86,30,,,,,,,
"Jul 19, 8:40 pm",66,61,83,W,12,10,,BKN011,,29.86,30,,,,,,,
"Jul 19, 8:35 pm",66,61,83,W,10,10,,BKN011,,29.85,29.99,,,,,,,
"Jul 19, 8:30 pm",66,61,83,W,12,10,,BKN011,,29.85,29.99,,,,,,,
"Jul 19, 8:25 pm",66,61,83,W,12,10,,BKN011,,29.85,29.99,,,,,,,
"Jul 19, 8:20 pm",66,61,83,W,10,10,,OVC011,,29.85,29.99,,,,,,,
"Jul 19, 8:15 pm",66,61,83,W,12,10,,OVC011,,29.85,29.99,,,,,,,
"Jul 19, 8:10 pm",66,61,83,W,13,10,,OVC010,,29.85,29.99,,,,,,,
"Jul 19, 8:05 pm",66,61,83,W,13,10,,OVC010,,29.84,29.98,,,,,,,
"Jul 19, 8:00 pm",66,61,83,W,14,10,,OVC010,,29.84,29.98,,,,,,,
"Jul 19, 7:55 pm",66,61,83,W,13,10,,OVC010,,29.84,29.98,,,,,,,
"Jul 19, 7:53 pm",66,60,81,W,14,10,,OVC010,1015.1,29.84,29.98,,,,,,,
"Jul 19, 7:50 pm",66,61,83,W,12,10,,OVC010,,29.84,29.98,,,,,,,
"Jul 19, 7:45 pm",66,61,83,W,13,10,,OVC010,,29.84,29.98,,,,,,,
"Jul 19, 7:40 pm",66,61,83,W,12,10,,OVC010,,29.84,29.98,,,,,,,
"Jul 19, 7:35 pm",66,61,83,W,13,10,,OVC010,,29.84,29.98,,,,,,,
"Jul 19, 7:30 pm",66,61,83,W,13,10,,OVC011,,29.84,29.98,,,,,,,
"Jul 19, 7:25 pm",66,61,83,W,13,10,,OVC011,,29.83,29.97,,,,,,,
"Jul 19, 7:20 pm",66,61,83,W,14,10,,OVC011,,29.83,29.97,,,,,,,
"Jul 19, 7:15 pm",66,61,83,W,15G22,10,,OVC011,,29.83,29.97,,,,,,,
"Jul 19, 7:10 pm",66,61,83,W,14,10,,OVC011,,29.83,29.97,,,,,,,
"Jul 19, 7:05 pm",66,61,83,W,14,10,,OVC011,,29.83,29.97,,,,,,,
"Jul 19, 7:00 pm",66,61,83,W,15,10,,OVC011,,29.83,29.97,,,,,,,
"Jul 19, 6:55 pm",66,61,83,W,14,10,,OVC011,,29.83,29.97,,,,,,,
"Jul 19, 6:53 pm",67,61,81,W,16,10,,OVC012,1014.7,29.83,29.97,,,,,,,
"Jul 19, 6:50 pm",66,61,83,W,16,10,,OVC012,,29.83,29.97,,,,,,,
"Jul 19, 6:45 pm",66,61,83,W,14,10,,OVC011,,29.83,29.97,,,,,,,
"Jul 19, 6:40 pm",66,61,83,WSW,14,10,,OVC011,,29.83,29.97,,,,,,,
"Jul 19, 6:35 pm",66,61,83,WSW,14,10,,OVC011,,29.82,29.96,,,,,,,
"Jul 19, 6:30 pm",68,61,78,WSW,13,10,,OVC011,,29.82,29.96,,,,,,,
"Jul 19, 6:25 pm",68,61,78,WSW,14,10,,BKN011,,29.82,29.96,,,,,,,
"Jul 19, 6:20 pm",68,61,78,WSW,13,10,,BKN011,,29.82,29.96,,,,,,,
"Jul 19, 6:15 pm",68,61,78,W,15,10,,BKN011,,29.82,29.96,,,,,,,
"Jul 19, 6:10 pm",68,61,78,W,14,10,,BKN012,,29.82,29.96,,,,,,,
"Jul 19, 6:05 pm",68,61,78,W,14,10,,BKN012,,29.82,29.96,,,,,,,
"Jul 19, 6:00 pm",70,61,73,WSW,13,10,,BKN012,,29.82,29.96,,,,,,,
"Jul 19, 5:55 pm",68,61,78,W,14,10,,BKN012,,29.81,29.95,,,,,,,
"Jul 19, 5:53 pm",69,61,75,W,13,10,,BKN012 BKN055,1014.1,29.81,29.95,,,,,,,
"Jul 19, 5:50 pm",70,61,73,W,14,10,,BKN012 BKN055,,29.81,29.95,,,,,,,
"Jul 19, 5:45 pm",70,61,73,WSW,12,10,,OVC012,,29.82,29.96,,,,,,,
"Jul 19, 5:40 pm",70,61,73,WSW,9,10,,OVC012,,29.81,29.95,,,,,,,
"Jul 19, 5:35 pm",70,61,73,WSW,10,10,,OVC012,,29.82,29.96,,,,,,,
"Jul 19, 5:30 pm",70,61,73,W,10G21,10,,OVC013,,29.82,29.96,,,,,,,
"Jul 19, 5:25 pm",70,61,73,WSW,13,10,,OVC013,,29.81,29.95,,,,,,,
"Jul 19, 5:20 pm",70,61,73,W,12G17,10,,OVC012,,29.82,29.96,,,,,,,
"Jul 19, 5:15 pm",70,61,73,WSW,13,10,,OVC012,,29.81,29.95,,,,,,,
"Jul 19, 5:10 pm",70,63,78,W,14,10,,OVC012,,29.81,29.95,,,,,,,
"Jul 19, 5:05 pm",70,63,78,W,16,10,,OVC011,,29.82,29.96,,,,,,,
"Jul 19, 5:00 pm",70,63,78,W,15,10,,OVC011,,29.82,29.96,,,,,,,
"Jul 19, 4:55 pm",70,63,78,W,15,10,,BKN012,,29.82,29.96,,,,,,,
"Jul 19, 4:53 pm",70,62,76,W,17,10,,BKN012 BKN060,1014.3,29.82,29.96,,,,75,69,,
"Jul 19, 4:50 pm",70,63,78,W,15,10,,BKN012 BKN060,,29.82,29.96,,,,,,,
"Jul 19, 4:45 pm",72,63,73,WSW,15,10,,SCT012,,29.82,29.96,,,,,,,
"Jul 19, 4:40 pm",72,63,73,W,15,10,,SCT012,,29.82,29.96,,,,,,,
"Jul 19, 4:35 pm",72,63,73,W,14,10,,SCT012,,29.82,29.96,,,,,,,
"Jul 19, 4:30 pm",72,63,73,W,15,10,,SCT013,,29.82,29.96,,,,,,,
"Jul 19, 4:25 pm",72,63,73,W,15,10,,SCT013,,29.82,29.96,,,,,,,
"Jul 19, 4:20 pm",72,63,73,W,15,10,,FEW013,,29.82,29.96,,,,,,,
"Jul 19, 4:15 pm",72,63,73,WSW,15,10,,FEW014,,29.82,29.96,,,,,,,
"Jul 19, 4:10 pm",72,63,73,WSW,13,10,,CLR,,29.82,29.96,,,,,,,
"Jul 19, 4:05 pm",72,61,69,WSW,14,10,,CLR,,29.82,29.96,,,,,,,
"Jul 19, 4:00 pm",72,61,69,W,12G24,10,,CLR,,29.82,29.96,,,,,,,
"Jul 19, 3:55 pm",72,61,69,WSW,14G20,10,,CLR,,29.82,29.96,,,,,,,
"Jul 19, 3:53 pm",73,61,66,W,12,10,,SCT014 SCT065,1014.4,29.82,29.96,,,,,,,
"Jul 19, 3:50 pm",73,63,69,WSW,13,10,,SCT014 BKN065,,29.82,29.96,,,,,,,
"Jul 19, 3:45 pm",72,63,73,W,12,10,,FEW014,,29.83,29.97,,,,,,,
"Jul 19, 3:40 pm",72,63,73,W,13,10,,FEW014,,29.83,29.97,,,,,,,
"Jul 19, 3:35 pm",72,63,73,W,12,10,,FEW014,,29.83,29.97,,,,,,,
"Jul 19, 3:30 pm",72,63,73,WSW,12,10,,SCT014,,29.83,29.97,,,,,,,
"Jul 19, 3:25 pm",72,63,73,WSW,12,10,,SCT014,,29.83,29.97,,,,,,,
"Jul 19, 3:20 pm",72,63,73,WSW,12G17,10,,SCT014,,29.83,29.97,,,,,,,
"Jul 19, 3:15 pm",72,63,73,WSW,14,10,,SCT014,,29.84,29.98,,,,,,,
"Jul 19, 3:10 pm",72,61,69,W,13,10,,SCT014,,29.84,29.98,,,,,,,
"Jul 19, 3:05 pm",72,63,73,WSW,14,10,,SCT014,,29.84,29.98,,,,,,,
"Jul 19, 3:00 pm",72,63,73,W,15,10,,SCT014,,29.84,29.98,,,,,,,
"Jul 19, 2:55 pm",72,63,73,WSW,14,10,,SCT014,,29.84,29.98,,,,,,,
"Jul 19, 2:53 pm",72,62,71,WSW,14,10,,SCT013 SCT065,1015,29.84,29.98,,,,,,,
"Jul 19, 2:50 pm",72,63,73,WSW,13G18,10,,SCT013 SCT065,,29.84,29.98,,,,,,,
"Jul 19, 2:45 pm",72,61,69,W,13,10,,FEW013,,29.84,29.98,,,,,,,
"Jul 19, 2:40 pm",72,63,73,W,15,10,,FEW013,,29.85,29.99,,,,,,,
"Jul 19, 2:35 pm",72,63,73,WSW,13,10,,FEW013,,29.85,29.99,,,,,,,
"Jul 19, 2:30 pm",72,63,73,W,14,10,,CLR,,29.85,29.99,,,,,,,
"Jul 19, 2:25 pm",73,63,69,WSW,14,10,,CLR,,29.85,29.99,,,,,,,
"Jul 19, 2:20 pm",73,63,69,WSW,14,10,,CLR,,29.85,29.99,,,,,,,
"Jul 19, 2:15 pm",73,63,69,WSW,12,10,,CLR,,29.84,29.98,,,,,,,
"Jul 19, 2:10 pm",73,63,69,WSW,12,10,,CLR,,29.84,29.98,,,,,,,
"Jul 19, 2:05 pm",73,63,69,WSW,13,10,,CLR,,29.84,29.98,,,,,,,
"Jul 19, 2:00 pm",73,63,69,WSW,13,10,,CLR,,29.84,29.98,,,,,,,
"Jul 19, 1:55 pm",75,63,65,WSW,14,10,,CLR,,29.84,29.98,,,,,,,
"Jul 19, 1:53 pm",74,62,67,WSW,12,10,,SCT017 SCT060,1015.2,29.84,29.98,,,,,,,
"Jul 19, 1:50 pm",73,63,69,W,13,10,,SCT020,,29.85,29.99,,,,,,,
"Jul 19, 1:45 pm",73,63,69,WSW,13,10,,CLR,,29.85,29.99,,,,,,,
"Jul 19, 1:40 pm",73,63,69,SW,7,10,,CLR,,29.85,29.99,,,,,,,
"Jul 19, 1:35 pm",73,63,69,WSW,9,10,,CLR,,29.85,29.99,,,,,,,
"Jul 19, 1:30 pm",73,63,69,W,8,10,,CLR,,29.85,29.99,,,,,,,
"Jul 19, 1:25 pm",73,63,69,SW,9,10,,CLR,,29.85,29.99,,,,,,,
"Jul 19, 1:20 pm",73,63,69,SW,8,10,,CLR,,29.85,29.99,,,,,,,
"Jul 19, 1:15 pm",73,63,69,SW,8,10,,CLR,,29.85,29.99,,,,,,,
"Jul 19, 1:10 pm",73,63,69,W,10G16,10,,FEW018,,29.86,30,,,,,,,
"Jul 19, 1:05 pm",72,63,73,SW,5,10,,SCT018,,29.86,30,,,,,,,
"Jul 19, 1:00 pm",73,63,69,W,8,10,,SCT018,,29.86,30,,,,,,,
"Jul 19, 12:55 pm",73,63,69,SW,7,10,,SCT018,,29.86,30,,,,,,,
"Jul 19, 12:53 pm",73,62,69,,7,10,,FEW016 SCT020 SCT190,1015.6,29.86,30,,,,,,,
"Jul 19, 12:50 pm",73,63,69,WSW,8,10,,FEW016 SCT020,,29.86,30,,,,,,,
"Jul 19, 12:45 pm",72,63,73,SW,8,10,,FEW016 SCT020,,29.86,30,,,,,,,
"Jul 19, 12:41 pm",72,62,71,SSW,9,10,,FEW016 SCT020 SCT190,,29.86,30,,,,,,,
"Jul 19, 12:40 pm",73,63,69,SW,9,10,,BKN019,,29.86,30,,,,,,,
"Jul 19, 12:35 pm",73,63,69,SSW,7,10,,BKN020,,29.87,30.01,,,,,,,
"Jul 19, 12:30 pm",72,63,73,WSW,9,10,,BKN020,,29.87,30.01,,,,,,,
"Jul 19, 12:25 pm",72,63,73,WSW,8,10,,BKN021,,29.87,30.01,,,,,,,
"Jul 19, 12:20 pm",72,63,73,WSW,10,10,,OVC021,,29.87,30.01,,,,,,,
"Jul 19, 12:15 pm",72,63,73,SW,10,10,,OVC021,,29.87,30.01,,,,,,,
"Jul 19, 12:10 pm",72,63,73,SW,9,10,,OVC021,,29.87,30.01,,,,,,,
"Jul 19, 12:05 pm",72,63,73,SW,9,10,,FEW015 OVC021,,29.87,30.01,,,,,,,
"Jul 19, 12:00 pm",70,63,78,SW,8,10,,OVC020,,29.87,30.01,,,,,,,
"Jul 19, 11:55 am",70,63,78,SW,10,10,,OVC020,,29.88,30.02,,,,,,,
"Jul 19, 11:53 am",70,62,76,SW,9,10,,OVC018,1016.3,29.88,30.02,,,,,,,
"Jul 19, 11:50 am",70,63,78,SW,10,10,,BKN018,,29.88,30.02,,,,,,,
"Jul 19, 11:45 am",70,63,78,SW,10,10,,OVC018,,29.88,30.02,,,,,,,
"Jul 19, 11:40 am",70,63,78,SW,9,10,,OVC017,,29.88,30.02,,,,,,,
"Jul 19, 11:35 am",72,63,73,SW,9,10,,OVC018,,29.88,30.02,,,,,,,
"Jul 19, 11:30 am",72,63,73,SW,9,10,,OVC019,,29.88,30.02,,,,,,,
"Jul 19, 11:25 am",72,61,69,SSW,8,10,,OVC019,,29.87,30.01,,,,,,,
"Jul 19, 11:20 am",70,61,73,SSW,7,10,,OVC019,,29.88,30.02,,,,,,,
"Jul 19, 11:15 am",72,61,69,S,3,10,,OVC019,,29.88,30.02,,,,,,,
"Jul 19, 11:10 am",72,63,73,,,10,,OVC019,,29.88,30.02,,,,,,,
"Jul 19, 11:05 am",72,63,73,SSE,6,10,,OVC018,,29.88,30.02,,,,,,,
"Jul 19, 11:00 am",70,61,73,S,8,10,,OVC018,,29.88,30.02,,,,,,,
"Jul 19, 10:55 am",72,63,73,S,6,10,,OVC018,,29.88,30.02,,,,,,,
"Jul 19, 10:53 am",70,62,76,,7,10,,OVC018,1016.3,29.88,30.02,,,,71,65,,
"Jul 19, 10:50 am",72,63,73,SE,8,10,,OVC018,,29.88,30.02,,,,,,,
"Jul 19, 10:45 am",70,63,78,SSE,5,10,,OVC018,,29.88,30.02,,,,,,,
"Jul 19, 10:40 am",70,63,78,SSE,6,10,,OVC017,,29.88,30.02,,,,,,,
"Jul 19, 10:35 am",70,63,78,S,7,10,,OVC017,,29.88,30.02,,,,,,,
"Jul 19, 10:30 am",70,63,78,S,5,10,,OVC017,,29.88,30.02,,,,,,,
"Jul 19, 10:25 am",70,63,78,S,6,10,,OVC017,,29.88,30.02,,,,,,,
"Jul 19, 10:20 am",70,63,78,S,5,10,,OVC016,,29.88,30.02,,,,,,,
"Jul 19, 10:15 am",70,63,78,S,7,10,,OVC016,,29.88,30.02,,,,,,,
"Jul 19, 10:10 am",70,63,78,,,10,,OVC016,,29.88,30.02,,,,,,,
"Jul 19, 10:05 am",70,63,78,,,10,,OVC016,,29.88,30.02,,,,,,,
"Jul 19, 10:00 am",70,63,78,,,10,,OVC016,,29.88,30.02,,,,,,,
"Jul 19, 9:55 am",70,63,78,SSE,3,10,,OVC016,,29.88,30.02,,,,,,,
"Jul 19, 9:53 am",69,62,78,SSE,5,10,,OVC016,1016.6,29.88,30.02,,,,,,,
"Jul 19, 9:50 am",70,63,78,SE,5,10,,OVC016,,29.88,30.02,,,,,,,
"Jul 19, 9:45 am",70,63,78,SE,6,10,,BKN015,,29.88,30.02,,,,,,,
"Jul 19, 9:40 am",70,63,78,SE,9,10,,BKN015,,29.88,30.02,,,,,,,
"Jul 19, 9:35 am",70,63,78,E,7,10,,BKN015,,29.88,30.02,,,,,,,
"Jul 19, 9:30 am",70,63,78,ESE,5,10,,BKN015,,29.88,30.02,,,,,,,
"Jul 19, 9:25 am",70,61,73,ESE,7,10,,BKN015,,29.88,30.02,,,,,,,
"Jul 19, 9:20 am",70,61,73,ESE,5,10,,BKN015,,29.88,30.02,,,,,,,
"Jul 19, 9:15 am",70,61,73,SE,6,10,,BKN015,,29.89,30.03,,,,,,,
"Jul 19, 9:10 am",70,61,73,SSE,5,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 9:05 am",68,63,83,S,5,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 9:00 am",68,61,78,E,3,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 8:55 am",68,61,78,SSE,3,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 8:53 am",69,61,75,SSE,5,10,,OVC015,1016.7,29.89,30.03,,,,,,,
"Jul 19, 8:50 am",68,61,78,N,0,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 8:45 am",68,61,78,ESE,3,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 8:40 am",68,61,78,N,0,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 8:35 am",68,61,78,SE,3,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 8:30 am",68,61,78,N,0,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 8:25 am",68,61,78,E,6,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 8:20 am",68,61,78,E,5,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 8:15 am",68,61,78,E,3,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 8:10 am",68,61,78,E,5,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 8:05 am",68,61,78,N,0,10,,OVC015,,29.89,30.03,,,,,,,
"Jul 19, 8:00 am",68,61,78,E,3,10,,OVC015,,29.88,30.02,,,,,,,
"Jul 19, 7:55 am",66,61,83,N,0,10,,OVC015,,29.88,30.02,,,,,,,
"Jul 19, 7:53 am",67,61,81,,6,10,,OVC015,1016.4,29.88,30.02,,,,,,,
"Jul 19, 7:50 am",66,61,83,SSE,7,10,,OVC015,,29.88,30.02,,,,,,,
"Jul 19, 7:45 am",66,61,83,N,0,10,,OVC015,,29.88,30.02,,,,,,,
"Jul 19, 7:40 am",66,61,83,N,0,10,,OVC015,,29.88,30.02,,,,,,,
"Jul 19, 7:35 am",66,61,83,S,5,10,,OVC015,,29.87,30.01,,,,,,,
"Jul 19, 7:30 am",66,61,83,,,10,,OVC015,,29.87,30.01,,,,,,,
